discipline_title,event_title,slug_game,medal_type,country_name,value_unit
Athletics,Women's 4 x 100m Relay,tokyo-1964,BRONZE,Great Britain,00:00:44.000
Athletics,Women's 4 x 100m Relay,tokyo-1964,BRONZE,Soviet Union,00:00:44.400
Athletics,Women's 4 x 100m Relay,tokyo-1964,BRONZE,Germany,00:00:44.700
Athletics,Women's 4 x 100m Relay,tokyo-1964,BRONZE,Australia,00:00:45.000
Athletics,Women's 4 x 100m Relay,tokyo-1964,BRONZE,Hungary,00:00:45.200
Athletics,Women's 4 x 100m Relay,tokyo-1964,BRONZE,France,00:00:46.100
Athletics,Men's 4 x 100m Relay,tokyo-1964,GOLD,United States of America,00:00:39.000
Athletics,Men's 4 x 100m Relay,tokyo-1964,SILVER,Poland,00:00:39.300
Athletics,Men's 4 x 100m Relay,tokyo-1964,BRONZE,France,00:00:39.300
Athletics,Men's 4 x 100m Relay,tokyo-1964,BRONZE,Jamaica,00:00:39.400
Athletics,Men's 4 x 100m Relay,tokyo-1964,BRONZE,Soviet Union,00:00:39.400
Athletics,Men's 4 x 100m Relay,tokyo-1964,BRONZE,Venezuela,00:00:39.500
Athletics,Men's 4 x 100m Relay,tokyo-1964,BRONZE,Italy,00:00:39.500
Athletics,Men's 4 x 100m Relay,tokyo-1964,BRONZE,Great Britain,00:00:39.600
Athletics,Men's 4 x 400m Relay,tokyo-1964,GOLD,United States of America,00:03:0.700
Athletics,Men's 4 x 400m Relay,tokyo-1964,SILVER,Great Britain,00:03:1.600
Athletics,Men's 4 x 400m Relay,tokyo-1964,BRONZE,Trinidad and Tobago,00:03:1.700
Athletics,Men's 4 x 400m Relay,tokyo-1964,BRONZE,Jamaica,00:03:2.300
Athletics,Men's 4 x 400m Relay,tokyo-1964,BRONZE,Germany,00:03:4.300
Athletics,Men's 4 x 400m Relay,tokyo-1964,BRONZE,Poland,00:03:5.300
Athletics,Men's 4 x 400m Relay,tokyo-1964,BRONZE,Soviet Union,00:03:5.900
Athletics,Men's 4 x 400m Relay,tokyo-1964,BRONZE,France,00:03:7.400
Athletics,Men's 4 x 100m Relay,rome-1960,GOLD,Germany,00:00:39.500
Athletics,Men's 4 x 100m Relay,rome-1960,SILVER,Soviet Union,00:00:40.100
Athletics,Men's 4 x 100m Relay,rome-1960,BRONZE,Great Britain,00:00:40.200
Athletics,Men's 4 x 100m Relay,rome-1960,BRONZE,Italy,00:00:40.200
Athletics,Men's 4 x 100m Relay,rome-1960,BRONZE,Venezuela,00:00:40.700
Athletics,Men's 4 x 400m Relay,rome-1960,GOLD,United States of America,00:03:2.200
Athletics,Men's 4 x 400m Relay,rome-1960,SILVER,Germany,00:03:2.700
Athletics,Men's 4 x 400m Relay,rome-1960,BRONZE,West Indies Federation,00:03:4.000
Athletics,Men's 4 x 400m Relay,rome-1960,BRONZE,South Africa,00:03:5.000
Athletics,Men's 4 x 400m Relay,rome-1960,BRONZE,Great Britain,00:03:8.300
Athletics,Men's 4 x 400m Relay,rome-1960,BRONZE,Switzerland,00:03:9.400
Athletics,Women's 4 x 100m Relay,rome-1960,GOLD,United States of America,00:00:44.500
Athletics,Women's 4 x 100m Relay,rome-1960,SILVER,Germany,00:00:44.800
Athletics,Women's 4 x 100m Relay,rome-1960,BRONZE,Poland,00:00:45.000
Athletics,Women's 4 x 100m Relay,rome-1960,BRONZE,Soviet Union,00:00:45.200
Athletics,Women's 4 x 100m Relay,rome-1960,BRONZE,Italy,00:00:45.600
Swimming,Men's 4 x 200m Freestyle Relay,rome-1960,GOLD,United States of America,00:08:10.200
Swimming,Men's 4 x 200m Freestyle Relay,rome-1960,SILVER,Japan,00:08:13.200
Swimming,Men's 4 x 200m Freestyle Relay,rome-1960,BRONZE,Australia,00:08:13.800
Swimming,Men's 4 x 200m Freestyle Relay,rome-1960,BRONZE,Great Britain,00:08:28.100
Swimming,Men's 4 x 200m Freestyle Relay,rome-1960,BRONZE,Finland,00:08:29.700
Swimming,Men's 4 x 200m Freestyle Relay,rome-1960,BRONZE,Sweden,00:08:31.000
Swimming,Men's 4 x 200m Freestyle Relay,rome-1960,BRONZE,Germany,00:08:31.800
Swimming,Men's 4 x 200m Freestyle Relay,rome-1960,BRONZE,Soviet Union,00:08:32.200
Swimming,Men's 4 x 100m Freestyle Relay,rome-1960,GOLD,United States of America,00:04:8.900
Swimming,Men's 4 x 100m Freestyle Relay,rome-1960,SILVER,Australia,00:04:11.300
Swimming,Men's 4 x 100m Freestyle Relay,rome-1960,BRONZE,Germany,00:04:19.700
Swimming,Men's 4 x 100m Freestyle Relay,rome-1960,BRONZE,Hungary,00:04:21.200
Swimming,Men's 4 x 100m Freestyle Relay,rome-1960,BRONZE,Great Britain,00:04:24.600
Swimming,Men's 4 x 100m Freestyle Relay,rome-1960,BRONZE,Sweden,00:04:25.100
Swimming,Men's 4 x 100m Freestyle Relay,rome-1960,BRONZE,Italy,00:04:26.800
Swimming,Men's 4 x 100m Freestyle Relay,rome-1960,BRONZE,Soviet Union,00:04:29.000
Swimming,Men's 4 x 100m Freestyle Relay,rome-1960,BRONZE,Netherlands,00:04:29.000
Athletics,Men's 4 x 100m Relay,melbourne-1956,GOLD,United States of America,00:00:39.500
Athletics,Men's 4 x 100m Relay,melbourne-1956,SILVER,Soviet Union,00:00:39.800
Athletics,Men's 4 x 100m Relay,melbourne-1956,BRONZE,Germany,00:00:40.300
Athletics,Men's 4 x 100m Relay,melbourne-1956,BRONZE,Italy,00:00:40.300
Athletics,Men's 4 x 100m Relay,melbourne-1956,BRONZE,Great Britain,00:00:40.600
Athletics,Men's 4 x 100m Relay,melbourne-1956,BRONZE,Poland,00:00:40.600
Athletics,Men's 4 x 400m Relay,melbourne-1956,GOLD,United States of America,00:03:4.800
Athletics,Men's 4 x 400m Relay,melbourne-1956,SILVER,Australia,00:03:6.200
Athletics,Men's 4 x 400m Relay,melbourne-1956,BRONZE,Great Britain,00:03:7.200
Athletics,Men's 4 x 400m Relay,melbourne-1956,BRONZE,Germany,00:03:8.200
Athletics,Men's 4 x 400m Relay,melbourne-1956,BRONZE,Canada,00:03:10.200
Athletics,Women's 4 x 100m Relay,melbourne-1956,GOLD,Australia,00:00:44.500
Athletics,Women's 4 x 100m Relay,melbourne-1956,SILVER,Great Britain,00:00:44.700
Athletics,Women's 4 x 100m Relay,melbourne-1956,BRONZE,United States of America,00:00:44.900
Athletics,Women's 4 x 100m Relay,melbourne-1956,BRONZE,Soviet Union,00:00:45.600
Athletics,Women's 4 x 100m Relay,melbourne-1956,BRONZE,Italy,00:00:45.700
Athletics,Women's 4 x 100m Relay,melbourne-1956,BRONZE,Germany,00:00:47.200
Swimming,Men's 4 x 100m Freestyle Relay,melbourne-1956,GOLD,Australia,00:04:17.100
Swimming,Men's 4 x 100m Freestyle Relay,melbourne-1956,SILVER,United States of America,00:04:19.200
Swimming,Men's 4 x 100m Freestyle Relay,melbourne-1956,BRONZE,South Africa,00:04:25.700
Swimming,Men's 4 x 100m Freestyle Relay,melbourne-1956,BRONZE,Germany,00:04:26.100
Swimming,Men's 4 x 100m Freestyle Relay,melbourne-1956,BRONZE,Canada,00:04:28.300
Swimming,Men's 4 x 100m Freestyle Relay,melbourne-1956,BRONZE,Sweden,00:04:30.000
Swimming,Men's 4 x 100m Freestyle Relay,melbourne-1956,BRONZE,Hungary,00:04:31.100
Swimming,Men's 4 x 100m Freestyle Relay,melbourne-1956,BRONZE,Great Britain,00:04:35.800
Swimming,Men's 4 x 200m Freestyle Relay,melbourne-1956,GOLD,Australia,00:08:23.600
Swimming,Men's 4 x 200m Freestyle Relay,melbourne-1956,SILVER,United States of America,00:08:31.500
Swimming,Men's 4 x 200m Freestyle Relay,melbourne-1956,BRONZE,Soviet Union,00:08:34.700
Swimming,Men's 4 x 200m Freestyle Relay,melbourne-1956,BRONZE,Japan,00:08:36.600
Swimming,Men's 4 x 200m Freestyle Relay,melbourne-1956,BRONZE,Germany,00:08:43.400
Swimming,Men's 4 x 200m Freestyle Relay,melbourne-1956,BRONZE,Great Britain,00:08:45.200
Swimming,Men's 4 x 200m Freestyle Relay,melbourne-1956,BRONZE,Italy,00:08:46.200
Swimming,Men's 4 x 200m Freestyle Relay,melbourne-1956,BRONZE,South Africa,00:08:49.500
Athletics,Men's 4 x 100m Relay,helsinki-1952,GOLD,United States of America,00:00:40.100
Athletics,Men's 4 x 100m Relay,helsinki-1952,SILVER,Soviet Union,00:00:40.300
Athletics,Men's 4 x 100m Relay,helsinki-1952,BRONZE,Hungary,00:00:40.500
Athletics,Men's 4 x 100m Relay,helsinki-1952,BRONZE,Great Britain,00:00:40.600
Athletics,Men's 4 x 100m Relay,helsinki-1952,BRONZE,France,00:00:40.900
Athletics,Men's 4 x 100m Relay,helsinki-1952,BRONZE,Czechoslovakia,00:00:41.200
Athletics,Men's 4 x 400m Relay,helsinki-1952,GOLD,Jamaica,00:03:3.900
Athletics,Men's 4 x 400m Relay,helsinki-1952,SILVER,United States of America,00:03:4.000
Athletics,Men's 4 x 400m Relay,helsinki-1952,BRONZE,Germany,00:03:6.600
Athletics,Men's 4 x 400m Relay,helsinki-1952,BRONZE,Canada,00:03:9.300
Athletics,Men's 4 x 400m Relay,helsinki-1952,BRONZE,Great Britain,00:03:10.000
Athletics,Men's 4 x 400m Relay,helsinki-1952,BRONZE,France,00:03:10.100
Athletics,Women's 4 x 100m Relay,helsinki-1952,GOLD,United States of America,00:00:45.900
Athletics,Women's 4 x 100m Relay,helsinki-1952,SILVER,Germany,00:00:45.900
Athletics,Women's 4 x 100m Relay,helsinki-1952,BRONZE,Great Britain,00:00:46.200
Athletics,Women's 4 x 100m Relay,helsinki-1952,BRONZE,Soviet Union,00:00:46.300
Athletics,Women's 4 x 100m Relay,helsinki-1952,BRONZE,Australia,00:00:46.600
Athletics,Women's 4 x 100m Relay,helsinki-1952,BRONZE,Netherlands,00:00:47.800
Swimming,Men's 4 x 200m Freestyle Relay,helsinki-1952,GOLD,United States of America,00:08:31.100
Swimming,Men's 4 x 200m Freestyle Relay,helsinki-1952,SILVER,Japan,00:08:33.500
Swimming,Men's 4 x 200m Freestyle Relay,helsinki-1952,BRONZE,France,00:08:45.900
Swimming,Men's 4 x 200m Freestyle Relay,helsinki-1952,BRONZE,Sweden,00:08:46.800
Swimming,Men's 4 x 200m Freestyle Relay,helsinki-1952,BRONZE,Hungary,00:08:52.600
Swimming,Men's 4 x 200m Freestyle Relay,helsinki-1952,BRONZE,Great Britain,00:08:52.900
Swimming,Men's 4 x 200m Freestyle Relay,helsinki-1952,BRONZE,South Africa,00:08:55.100
Swimming,Men's 4 x 200m Freestyle Relay,helsinki-1952,BRONZE,Argentina,00:08:56.900
Swimming,Men's 4 x 200m Freestyle Relay,helsinki-1952,BRONZE,Egypt,00:08:56.900
Swimming,Men's 4 x 200m Freestyle Relay,helsinki-1952,BRONZE,Spain,00:08:56.900
Swimming,Men's 4 x 100m Freestyle Relay,helsinki-1952,GOLD,Hungary,00:04:24.400
Swimming,Men's 4 x 100m Freestyle Relay,helsinki-1952,SILVER,Netherlands,00:04:29.000
Swimming,Men's 4 x 100m Freestyle Relay,helsinki-1952,BRONZE,United States of America,00:04:30.100
Swimming,Men's 4 x 100m Freestyle Relay,helsinki-1952,BRONZE,Denmark,00:04:36.200
Swimming,Men's 4 x 100m Freestyle Relay,helsinki-1952,BRONZE,Great Britain,00:04:37.800
Swimming,Men's 4 x 100m Freestyle Relay,helsinki-1952,BRONZE,Sweden,00:04:39.000
Swimming,Men's 4 x 100m Freestyle Relay,helsinki-1952,BRONZE,Germany,00:04:40.300
Swimming,Men's 4 x 100m Freestyle Relay,helsinki-1952,BRONZE,France,00:04:44.100
Swimming,Men's 4 x 100m Freestyle Relay,london-1948,GOLD,United States of America,00:04:29.200
Swimming,Men's 4 x 100m Freestyle Relay,london-1948,SILVER,Denmark,00:04:29.600
Swimming,Men's 4 x 100m Freestyle Relay,london-1948,BRONZE,Netherlands,00:04:31.600
Swimming,Men's 4 x 100m Freestyle Relay,london-1948,BRONZE,Great Britain,00:04:34.700
Swimming,Men's 4 x 100m Freestyle Relay,london-1948,BRONZE,Hungary,00:04:44.800
Swimming,Men's 4 x 100m Freestyle Relay,london-1948,BRONZE,Brazil,00:04:49.100
Swimming,Men's 4 x 100m Freestyle Relay,london-1948,BRONZE,France,00:04:49.800
Swimming,Men's 4 x 100m Freestyle Relay,london-1948,BRONZE,Sweden,00:04:49.800
Swimming,Men's 4 x 200m Freestyle Relay,london-1948,GOLD,United States of America,00:08:46.000
Swimming,Men's 4 x 200m Freestyle Relay,london-1948,SILVER,Hungary,00:08:48.400
Swimming,Men's 4 x 200m Freestyle Relay,london-1948,BRONZE,France,00:09:8.000
Swimming,Men's 4 x 200m Freestyle Relay,london-1948,BRONZE,Sweden,00:09:9.100
Swimming,Men's 4 x 200m Freestyle Relay,london-1948,BRONZE,Yugoslavia,00:09:14.000
Swimming,Men's 4 x 200m Freestyle Relay,london-1948,BRONZE,Argentina,00:09:19.200
Swimming,Men's 4 x 200m Freestyle Relay,london-1948,BRONZE,Mexico,00:09:20.200
Swimming,Men's 4 x 200m Freestyle Relay,london-1948,BRONZE,Brazil,00:09:31.000
Swimming,Men's 4 x 200m Freestyle Relay,london-1948,BRONZE,Bermuda,00:09:31.000
Swimming,Men's 4 x 200m Freestyle Relay,london-1948,BRONZE,Australia,00:09:31.000
Athletics,Women's 4 x 100m Relay,london-1948,GOLD,Netherlands,00:00:47.500
Athletics,Women's 4 x 100m Relay,london-1948,SILVER,Australia,00:00:47.600
Athletics,Women's 4 x 100m Relay,london-1948,BRONZE,Canada,00:00:47.800
Athletics,Women's 4 x 100m Relay,london-1948,BRONZE,Great Britain,00:00:48.000
Athletics,Women's 4 x 100m Relay,london-1948,BRONZE,Denmark,00:00:48.200
Athletics,Women's 4 x 100m Relay,london-1948,BRONZE,Austria,00:00:49.200
Athletics,Men's 4 x 400m Relay,london-1948,GOLD,United States of America,00:03:10.400
Athletics,Men's 4 x 400m Relay,london-1948,SILVER,France,00:03:14.800
Athletics,Men's 4 x 400m Relay,london-1948,BRONZE,Sweden,00:03:16.000
Athletics,Men's 4 x 400m Relay,london-1948,BRONZE,Finland,00:03:24.800
Athletics,Men's 4 x 100m Relay,london-1948,GOLD,United States of America,00:00:40.600
Athletics,Men's 4 x 100m Relay,london-1948,SILVER,Great Britain,00:00:41.300
Athletics,Men's 4 x 100m Relay,london-1948,BRONZE,Italy,00:00:41.500
Athletics,Men's 4 x 100m Relay,london-1948,BRONZE,Hungary,00:00:41.600
Athletics,Men's 4 x 100m Relay,london-1948,BRONZE,Canada,00:00:41.900
Athletics,Men's 4 x 100m Relay,london-1948,BRONZE,Netherlands,00:00:41.900
Athletics,Women's 4 x 100m Relay,berlin-1936,GOLD,United States of America,00:00:46.900
Athletics,Women's 4 x 100m Relay,berlin-1936,SILVER,Great Britain,00:00:47.600
Athletics,Women's 4 x 100m Relay,berlin-1936,BRONZE,Canada,00:00:47.800
Athletics,Women's 4 x 100m Relay,berlin-1936,BRONZE,Italy,00:00:48.700
Athletics,Women's 4 x 100m Relay,berlin-1936,BRONZE,Netherlands,00:00:48.800
Athletics,Men's 4 x 100m Relay,berlin-1936,GOLD,United States of America,00:00:39.800
Athletics,Men's 4 x 100m Relay,berlin-1936,SILVER,Italy,00:00:41.100
Athletics,Men's 4 x 100m Relay,berlin-1936,BRONZE,Germany,00:00:41.200
Athletics,Men's 4 x 100m Relay,berlin-1936,BRONZE,Argentina,00:00:42.200
Athletics,Men's 4 x 100m Relay,berlin-1936,BRONZE,Canada,00:00:42.700
Athletics,Men's 4 x 400m Relay,berlin-1936,GOLD,Great Britain,00:03:9.000
Athletics,Men's 4 x 400m Relay,berlin-1936,SILVER,United States of America,00:03:11.000
Athletics,Men's 4 x 400m Relay,berlin-1936,BRONZE,Germany,00:03:11.800
Athletics,Men's 4 x 400m Relay,berlin-1936,BRONZE,Canada,00:03:11.800
Athletics,Men's 4 x 400m Relay,berlin-1936,BRONZE,Sweden,00:03:13.000
Athletics,Men's 4 x 400m Relay,berlin-1936,BRONZE,Hungary,00:03:14.800
Swimming,Men's 4 x 100m Freestyle Relay,berlin-1936,GOLD,Netherlands,00:04:36.000
Swimming,Men's 4 x 100m Freestyle Relay,berlin-1936,SILVER,Germany,00:04:36.800
Swimming,Men's 4 x 100m Freestyle Relay,berlin-1936,BRONZE,United States of America,00:04:40.200
Swimming,Men's 4 x 100m Freestyle Relay,berlin-1936,BRONZE,Canada,00:04:48.000
Swimming,Men's 4 x 100m Freestyle Relay,berlin-1936,BRONZE,Hungary,00:04:48.000
Swimming,Men's 4 x 100m Freestyle Relay,berlin-1936,BRONZE,Great Britain,00:04:51.000
Swimming,Men's 4 x 100m Freestyle Relay,berlin-1936,BRONZE,Denmark,00:04:51.400
Swimming,Men's 4 x 200m Freestyle Relay,berlin-1936,GOLD,Japan,00:08:51.500
Swimming,Men's 4 x 200m Freestyle Relay,berlin-1936,SILVER,United States of America,00:09:3.000
Swimming,Men's 4 x 200m Freestyle Relay,berlin-1936,BRONZE,Hungary,00:09:12.300
Swimming,Men's 4 x 200m Freestyle Relay,berlin-1936,BRONZE,France,00:09:18.200
Swimming,Men's 4 x 200m Freestyle Relay,berlin-1936,BRONZE,Germany,00:09:19.000
Swimming,Men's 4 x 200m Freestyle Relay,berlin-1936,BRONZE,Great Britain,00:09:21.500
Swimming,Men's 4 x 200m Freestyle Relay,berlin-1936,BRONZE,Canada,00:09:27.500
Swimming,Men's 4 x 200m Freestyle Relay,berlin-1936,BRONZE,Sweden,00:09:37.500
Swimming,Men's 4 x 200m Freestyle Relay,berlin-1936,BRONZE,Poland,00:09:37.500
Swimming,Men's 4 x 200m Freestyle Relay,berlin-1936,BRONZE,Chile,00:09:37.500
Swimming,Men's 4 x 200m Freestyle Relay,berlin-1936,BRONZE,Peru,00:09:37.500
Athletics,Men's 4 x 400m Relay,los-angeles-1932,GOLD,United States of America,00:03:8.200
Athletics,Men's 4 x 400m Relay,los-angeles-1932,SILVER,Great Britain,00:03:11.200
Athletics,Men's 4 x 400m Relay,los-angeles-1932,BRONZE,Canada,00:03:12.800
Athletics,Men's 4 x 400m Relay,los-angeles-1932,BRONZE,Germany,00:03:14.400
Athletics,Men's 4 x 400m Relay,los-angeles-1932,BRONZE,Japan,00:03:14.600
Athletics,Men's 4 x 400m Relay,los-angeles-1932,BRONZE,Italy,00:03:17.800
Athletics,Men's 4 x 100m Relay,los-angeles-1932,GOLD,United States of America,00:00:40.000
Athletics,Men's 4 x 100m Relay,los-angeles-1932,SILVER,Germany,00:00:40.900
Athletics,Men's 4 x 100m Relay,los-angeles-1932,BRONZE,Italy,00:00:41.200
Athletics,Men's 4 x 100m Relay,los-angeles-1932,BRONZE,Canada,00:00:41.300
Athletics,Men's 4 x 100m Relay,los-angeles-1932,BRONZE,Japan,00:00:41.300
Athletics,Men's 4 x 100m Relay,los-angeles-1932,BRONZE,Great Britain,00:00:41.400
Athletics,Women's 4 x 100m Relay,los-angeles-1932,GOLD,United States of America,00:00:47.000
Athletics,Women's 4 x 100m Relay,los-angeles-1932,SILVER,Canada,00:00:47.000
Athletics,Women's 4 x 100m Relay,los-angeles-1932,BRONZE,Great Britain,00:00:47.600
Athletics,Women's 4 x 100m Relay,los-angeles-1932,BRONZE,Netherlands,00:00:47.700
Athletics,Women's 4 x 100m Relay,los-angeles-1932,BRONZE,Japan,00:00:48.900
Athletics,Women's 4 x 100m Relay,los-angeles-1932,BRONZE,Germany,00:00:50.000
Swimming,Men's 4 x 200m Freestyle Relay,los-angeles-1932,GOLD,Japan,00:08:58.400
Swimming,Men's 4 x 200m Freestyle Relay,los-angeles-1932,SILVER,United States of America,00:09:10.500
Swimming,Men's 4 x 200m Freestyle Relay,los-angeles-1932,BRONZE,Hungary,00:09:31.400
Swimming,Men's 4 x 200m Freestyle Relay,los-angeles-1932,BRONZE,Canada,00:09:36.300
Swimming,Men's 4 x 200m Freestyle Relay,los-angeles-1932,BRONZE,Great Britain,00:09:45.800
Swimming,Men's 4 x 200m Freestyle Relay,los-angeles-1932,BRONZE,Argentina,00:10:13.100
Swimming,Men's 4 x 200m Freestyle Relay,los-angeles-1932,BRONZE,Brazil,00:10:36.500
Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1932,GOLD,United States of America,00:04:38.000
Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1932,SILVER,Netherlands,00:04:47.500
Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1932,BRONZE,Great Britain,00:04:52.400
Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1932,BRONZE,Canada,00:05:5.700
Swimming,Men's 4 x 100m Freestyle Relay,los-angeles-1932,BRONZE,Japan,00:05:6.700
Athletics,Men's 4 x 100m Relay,amsterdam-1928,GOLD,United States of America,00:00:41.000
Athletics,Men's 4 x 100m Relay,amsterdam-1928,SILVER,Germany,00:00:41.200
Athletics,Men's 4 x 100m Relay,amsterdam-1928,BRONZE,Great Britain,00:00:41.800
Athletics,Men's 4 x 100m Relay,amsterdam-1928,BRONZE,France,00:00:42.000
Athletics,Men's 4 x 100m Relay,amsterdam-1928,BRONZE,Switzerland,00:00:42.600
Athletics,Women's 4 x 100m Relay,amsterdam-1928,GOLD,Canada,00:00:48.400
Athletics,Women's 4 x 100m Relay,amsterdam-1928,SILVER,United States of America,00:00:48.800
Athletics,Women's 4 x 100m Relay,amsterdam-1928,BRONZE,Germany,00:00:49.000
Athletics,Women's 4 x 100m Relay,amsterdam-1928,BRONZE,France,00:00:49.600
Athletics,Women's 4 x 100m Relay,amsterdam-1928,BRONZE,Netherlands,00:00:49.800
Athletics,Women's 4 x 100m Relay,amsterdam-1928,BRONZE,Italy,00:00:53.600
Athletics,Men's 4 x 400m Relay,amsterdam-1928,GOLD,United States of America,00:03:14.200
Athletics,Men's 4 x 400m Relay,amsterdam-1928,SILVER,Germany,00:03:14.800
Athletics,Men's 4 x 400m Relay,amsterdam-1928,BRONZE,Canada,00:03:15.400
Athletics,Men's 4 x 400m Relay,amsterdam-1928,BRONZE,Sweden,00:03:15.800
Athletics,Men's 4 x 400m Relay,amsterdam-1928,BRONZE,Great Britain,00:03:16.400
Athletics,Men's 4 x 400m Relay,amsterdam-1928,BRONZE,France,00:03:19.400
Swimming,Men's 4 x 100m Freestyle Relay,amsterdam-1928,GOLD,United States of America,00:04:47.600
Swimming,Men's 4 x 100m Freestyle Relay,amsterdam-1928,SILVER,Great Britain,00:05:2.800
Swimming,Men's 4 x 100m Freestyle Relay,amsterdam-1928,BRONZE,South Africa,00:05:13.400
Swimming,Men's 4 x 100m Freestyle Relay,amsterdam-1928,BRONZE,Germany,00:05:14.400
Swimming,Men's 4 x 100m Freestyle Relay,amsterdam-1928,BRONZE,France,00:05:32.000
Swimming,Men's 4 x 100m Freestyle Relay,amsterdam-1928,BRONZE,Netherlands,00:05:32.000
Swimming,Men's 4 x 200m Freestyle Relay,amsterdam-1928,GOLD,United States of America,00:09:36.200
Swimming,Men's 4 x 200m Freestyle Relay,amsterdam-1928,SILVER,Japan,00:09:41.400
Swimming,Men's 4 x 200m Freestyle Relay,amsterdam-1928,BRONZE,Canada,00:09:47.800
Swimming,Men's 4 x 200m Freestyle Relay,amsterdam-1928,BRONZE,Hungary,00:09:57.000
Swimming,Men's 4 x 200m Freestyle Relay,amsterdam-1928,BRONZE,Sweden,00:10:1.800
Swimming,Men's 4 x 200m Freestyle Relay,amsterdam-1928,BRONZE,Great Britain,00:10:15.800
Swimming,Men's 4 x 200m Freestyle Relay,amsterdam-1928,BRONZE,Spain,00:11:43.000
Swimming,Men's 4 x 200m Freestyle Relay,amsterdam-1928,BRONZE,Germany,00:11:43.000
Swimming,Men's 4 x 200m Freestyle Relay,amsterdam-1928,BRONZE,Italy,00:11:43.000
Swimming,Men's 4 x 200m Freestyle Relay,amsterdam-1928,BRONZE,Chile,00:11:43.000
Swimming,Men's 4 x 200m Freestyle Relay,amsterdam-1928,BRONZE,Ireland,00:11:43.000
Athletics,Men's 4 x 100m Relay,paris-1924,GOLD,United States of America,00:00:41.000
Athletics,Men's 4 x 100m Relay,paris-1924,SILVER,Great Britain,00:00:41.200
Athletics,Men's 4 x 100m Relay,paris-1924,BRONZE,Netherlands,00:00:41.800
Athletics,Men's 4 x 100m Relay,paris-1924,BRONZE,Hungary,00:00:42.000
Athletics,Men's 4 x 100m Relay,paris-1924,BRONZE,France,00:00:42.200
Athletics,Men's 4 x 400m Relay,paris-1924,GOLD,United States of America,00:03:16.000
Athletics,Men's 4 x 400m Relay,paris-1924,SILVER,Sweden,00:03:17.000
Athletics,Men's 4 x 400m Relay,paris-1924,BRONZE,Great Britain,00:03:17.400
Athletics,Men's 4 x 400m Relay,paris-1924,BRONZE,Canada,00:03:22.800
Athletics,Men's 4 x 400m Relay,paris-1924,BRONZE,France,00:03:23.400
Athletics,Men's 4 x 400m Relay,paris-1924,BRONZE,Italy,00:03:28.000
Swimming,Men's 4 x 100m Freestyle Relay,paris-1924,GOLD,United States of America,00:04:58.800
Swimming,Men's 4 x 100m Freestyle Relay,paris-1924,SILVER,Great Britain,00:05:17.000
Swimming,Men's 4 x 100m Freestyle Relay,paris-1924,BRONZE,Sweden,00:05:35.600
Swimming,Men's 4 x 100m Freestyle Relay,paris-1924,BRONZE,Denmark,00:05:42.400
Swimming,Men's 4 x 100m Freestyle Relay,paris-1924,BRONZE,France,00:05:43.400
Swimming,Men's 4 x 100m Freestyle Relay,paris-1924,BRONZE,Netherlands,00:05:45.800
Swimming,Men's 4 x 200m Freestyle Relay,paris-1924,GOLD,United States of America,00:09:53.400
Swimming,Men's 4 x 200m Freestyle Relay,paris-1924,SILVER,Australia,00:10:2.200
Swimming,Men's 4 x 200m Freestyle Relay,paris-1924,BRONZE,Sweden,00:10:6.800
Swimming,Men's 4 x 200m Freestyle Relay,paris-1924,BRONZE,Japan,00:10:16.200
Swimming,Men's 4 x 200m Freestyle Relay,paris-1924,BRONZE,Great Britain,00:10:19.400
Swimming,Men's 4 x 200m Freestyle Relay,paris-1924,BRONZE,Greece,00:10:19.400
Swimming,Men's 4 x 200m Freestyle Relay,paris-1924,BRONZE,Hungary,00:10:19.400
Swimming,Men's 4 x 100m Freestyle Relay,antwerp-1920,GOLD,United States of America,00:05:11.600
Swimming,Men's 4 x 100m Freestyle Relay,antwerp-1920,SILVER,Great Britain,00:05:40.800
Swimming,Men's 4 x 100m Freestyle Relay,antwerp-1920,BRONZE,Sweden,00:05:43.600
Swimming,Men's 4 x 200m Freestyle Relay,antwerp-1920,GOLD,United States of America,00:10:4.400
Swimming,Men's 4 x 200m Freestyle Relay,antwerp-1920,SILVER,Australia,00:10:25.400
Swimming,Men's 4 x 200m Freestyle Relay,antwerp-1920,BRONZE,Great Britain,00:10:37.200
Swimming,Men's 4 x 200m Freestyle Relay,antwerp-1920,BRONZE,Sweden,00:10:50.200
Swimming,Men's 4 x 200m Freestyle Relay,antwerp-1920,BRONZE,Italy,00:10:50.200
Athletics,Men's 4 x 100m Relay,antwerp-1920,GOLD,United States of America,00:00:42.200
Athletics,Men's 4 x 100m Relay,antwerp-1920,SILVER,France,00:42.5
Athletics,Men's 4 x 100m Relay,antwerp-1920,BRONZE,Sweden,00:42.8
Athletics,Men's 4 x 100m Relay,antwerp-1920,BRONZE,Great Britain,00:43.0
Athletics,Men's 4 x 100m Relay,antwerp-1920,BRONZE,Denmark,00:43.3
Athletics,Men's 4 x 100m Relay,antwerp-1920,BRONZE,Luxembourg,00:43.6
Athletics,Men's 4 x 400m Relay,antwerp-1920,GOLD,Great Britain,00:03:22.200
Athletics,Men's 4 x 400m Relay,antwerp-1920,SILVER,South Africa,3:23.0est
