Medal_ID,Race_id,event_title,country_name,value_unit,medal_type
9115,2115,Women's 4 x 100m Relay,Federal Republic of Germany,00:43.6,BRONZE
9116,2116,Women's 4 x 100m Relay,Great Britain,00:43.7,BRONZE
9117,2117,Women's 4 x 100m Relay,France,00:44.2,BRONZE
9118,2118,Men's 4 x 100m Relay,United States of America,00:38.2,GOLD
9119,2119,Men's 4 x 100m Relay,Cuba,00:38.3,SILVER
9120,2120,Men's 4 x 100m Relay,France,00:38.4,BRONZE
9121,2121,Men's 4 x 100m Relay,Jamaica,00:38.4,BRONZE
9122,2122,Men's 4 x 100m Relay,German Democratic Republic (Germany),00:38.6,BRONZE
9123,2123,Men's 4 x 100m Relay,Federal Republic of Germany,00:38.7,BRONZE
9124,2124,Men's 4 x 100m Relay,Italy,00:39.2,BRONZE
9125,2125,Men's 4 x 100m Relay,Poland,00:39.2,BRONZE
9126,2126,Men's 4 x 200m Freestyle Relay,United States of America,07:52.1,GOLD
9127,2127,Men's 4 x 200m Freestyle Relay,Germany,07:59.3,SILVER
9128,2128,Men's 4 x 200m Freestyle Relay,Japan,08:03.8,BRONZE
9129,2129,Men's 4 x 200m Freestyle Relay,Australia,08:05.7,BRONZE
9130,2130,Men's 4 x 200m Freestyle Relay,Sweden,08:08.0,BRONZE
9131,2131,Men's 4 x 200m Freestyle Relay,France,08:08.7,BRONZE
9132,2132,Men's 4 x 200m Freestyle Relay,Soviet Union,08:15.1,BRONZE
9133,2133,Men's 4 x 200m Freestyle Relay,Italy,08:18.1,BRONZE
9134,2134,Men's 4 x 100m Freestyle Relay,United States of America,03:33.2,GOLD
9135,2135,Men's 4 x 100m Freestyle Relay,Germany,03:37.2,SILVER
9136,2136,Men's 4 x 100m Freestyle Relay,Australia,03:39.1,BRONZE
9137,2137,Men's 4 x 100m Freestyle Relay,Japan,03:40.5,BRONZE
9138,2138,Men's 4 x 100m Freestyle Relay,Sweden,03:40.7,BRONZE
9139,2139,Men's 4 x 100m Freestyle Relay,Soviet Union,03:42.1,BRONZE
9140,2140,Men's 4 x 100m Freestyle Relay,Great Britain,03:42.6,BRONZE
9141,2141,Men's 4 x 100m Freestyle Relay,France,03:42.6,BRONZE
9142,2142,Men's 4 x 100m Freestyle Relay,United States of America,04:03.8,GOLD
9143,2143,Men's 4 x 100m Freestyle Relay,Australia,04:06.9,SILVER
9144,2144,Men's 4 x 100m Freestyle Relay,Netherlands,04:12.0,BRONZE
9145,2145,Men's 4 x 100m Freestyle Relay,Hungary,04:12.1,BRONZE
9146,2146,Men's 4 x 100m Freestyle Relay,Sweden,04:14.0,BRONZE
9147,2147,Men's 4 x 100m Freestyle Relay,Germany,04:15.0,BRONZE
9148,2148,Men's 4 x 100m Freestyle Relay,Canada,04:15.9,BRONZE
9149,2149,Men's 4 x 100m Freestyle Relay,Italy,04:17.2,BRONZE
9150,2150,Women's 4 x 100m Relay,Poland,00:43.6,GOLD
9151,2151,Women's 4 x 100m Relay,United States of America,00:43.9,SILVER
9152,2152,Women's 4 x 100m Relay,Great Britain,00:44.0,BRONZE
9153,2153,Women's 4 x 100m Relay,Soviet Union,00:44.4,BRONZE
9154,2154,Women's 4 x 100m Relay,Germany,00:44.7,BRONZE
9155,2155,Women's 4 x 100m Relay,Australia,00:45.0,BRONZE
9156,2156,Women's 4 x 100m Relay,Hungary,00:45.2,BRONZE
9157,2157,Women's 4 x 100m Relay,France,00:46.1,BRONZE
9158,2158,Men's 4 x 100m Relay,United States of America,00:39.0,GOLD
9159,2159,Men's 4 x 100m Relay,Poland,00:39.3,SILVER
9160,2160,Men's 4 x 100m Relay,France,00:39.3,BRONZE
9161,2161,Men's 4 x 100m Relay,Jamaica,00:39.4,BRONZE
9162,2162,Men's 4 x 100m Relay,Soviet Union,00:39.4,BRONZE
9163,2163,Men's 4 x 100m Relay,Venezuela,00:39.5,BRONZE
9164,2164,Men's 4 x 100m Relay,Italy,00:39.5,BRONZE
9165,2165,Men's 4 x 100m Relay,Great Britain,00:39.6,BRONZE
9166,2166,Men's 4 x 400m Relay,United States of America,03:00.7,GOLD
9167,2167,Men's 4 x 400m Relay,Great Britain,03:01.6,SILVER
9168,2168,Men's 4 x 400m Relay,Trinidad and Tobago,03:01.7,BRONZE
9169,2169,Men's 4 x 400m Relay,Jamaica,03:02.3,BRONZE
9170,2170,Men's 4 x 400m Relay,Germany,03:04.3,BRONZE
9171,2171,Men's 4 x 400m Relay,Poland,03:05.3,BRONZE
9172,2172,Men's 4 x 400m Relay,Soviet Union,03:05.9,BRONZE
9173,2173,Men's 4 x 400m Relay,France,03:07.4,BRONZE
9174,2174,Men's 4 x 100m Relay,Germany,00:39.5,GOLD
9175,2175,Men's 4 x 100m Relay,Soviet Union,00:40.1,SILVER
9176,2176,Men's 4 x 100m Relay,Great Britain,00:40.2,BRONZE
9177,2177,Men's 4 x 100m Relay,Italy,00:40.2,BRONZE
9178,2178,Men's 4 x 100m Relay,Venezuela,00:40.7,BRONZE
9179,2179,Men's 4 x 400m Relay,United States of America,03:02.2,GOLD
9180,2180,Men's 4 x 400m Relay,Germany,03:02.7,SILVER
9181,2181,Men's 4 x 400m Relay,West Indies Federation,03:04.0,BRONZE
9182,2182,Men's 4 x 400m Relay,South Africa,03:05.0,BRONZE
9183,2183,Men's 4 x 400m Relay,Great Britain,03:08.3,BRONZE
9184,2184,Men's 4 x 400m Relay,Switzerland,03:09.4,BRONZE
9185,2185,Women's 4 x 100m Relay,United States of America,00:44.5,GOLD
9186,2186,Women's 4 x 100m Relay,Germany,00:44.8,SILVER
9187,2187,Women's 4 x 100m Relay,Poland,00:45.0,BRONZE
9188,2188,Women's 4 x 100m Relay,Soviet Union,00:45.2,BRONZE
9189,2189,Women's 4 x 100m Relay,Italy,00:45.6,BRONZE
9190,2190,Men's 4 x 200m Freestyle Relay,United States of America,08:10.2,GOLD
9191,2191,Men's 4 x 200m Freestyle Relay,Japan,08:13.2,SILVER
9192,2192,Men's 4 x 200m Freestyle Relay,Australia,08:13.8,BRONZE
9193,2193,Men's 4 x 200m Freestyle Relay,Great Britain,08:28.1,BRONZE
9194,2194,Men's 4 x 200m Freestyle Relay,Finland,08:29.7,BRONZE
9195,2195,Men's 4 x 200m Freestyle Relay,Sweden,08:31.0,BRONZE
9196,2196,Men's 4 x 200m Freestyle Relay,Germany,08:31.8,BRONZE
9197,2197,Men's 4 x 200m Freestyle Relay,Soviet Union,08:32.2,BRONZE
9198,2198,Men's 4 x 100m Freestyle Relay,United States of America,04:08.9,GOLD
9199,2199,Men's 4 x 100m Freestyle Relay,Australia,04:11.3,SILVER
9200,2200,Men's 4 x 100m Freestyle Relay,Germany,04:19.7,BRONZE
9201,2201,Men's 4 x 100m Freestyle Relay,Hungary,04:21.2,BRONZE
9202,2202,Men's 4 x 100m Freestyle Relay,Great Britain,04:24.6,BRONZE
9203,2203,Men's 4 x 100m Freestyle Relay,Sweden,04:25.1,BRONZE
9204,2204,Men's 4 x 100m Freestyle Relay,Italy,04:26.8,BRONZE
9205,2205,Men's 4 x 100m Freestyle Relay,Soviet Union,04:29.0,BRONZE
9206,2206,Men's 4 x 100m Freestyle Relay,Netherlands,04:29.0,BRONZE
9207,2207,Men's 4 x 100m Relay,United States of America,00:39.5,GOLD
9208,2208,Men's 4 x 100m Relay,Soviet Union,00:39.8,SILVER
9209,2209,Men's 4 x 100m Relay,Germany,00:40.3,BRONZE
9210,2210,Men's 4 x 100m Relay,Italy,00:40.3,BRONZE
9211,2211,Men's 4 x 100m Relay,Great Britain,00:40.6,BRONZE
9212,2212,Men's 4 x 100m Relay,Poland,00:40.6,BRONZE
9213,2213,Men's 4 x 400m Relay,United States of America,03:04.8,GOLD
9214,2214,Men's 4 x 400m Relay,Australia,03:06.2,SILVER
9215,2215,Men's 4 x 400m Relay,Great Britain,03:07.2,BRONZE
9216,2216,Men's 4 x 400m Relay,Germany,03:08.2,BRONZE
9217,2217,Men's 4 x 400m Relay,Canada,03:10.2,BRONZE
9218,2218,Women's 4 x 100m Relay,Australia,00:44.5,GOLD
9219,2219,Women's 4 x 100m Relay,Great Britain,00:44.7,SILVER
9220,2220,Women's 4 x 100m Relay,United States of America,00:44.9,BRONZE
9221,2221,Women's 4 x 100m Relay,Soviet Union,00:45.6,BRONZE
9222,2222,Women's 4 x 100m Relay,Italy,00:45.7,BRONZE
9223,2223,Women's 4 x 100m Relay,Germany,00:47.2,BRONZE
9224,2224,Men's 4 x 100m Freestyle Relay,Australia,04:17.1,GOLD
9225,2225,Men's 4 x 100m Freestyle Relay,United States of America,04:19.2,SILVER
9226,2226,Men's 4 x 100m Freestyle Relay,South Africa,04:25.7,BRONZE
9227,2227,Men's 4 x 100m Freestyle Relay,Germany,04:26.1,BRONZE
9228,2228,Men's 4 x 100m Freestyle Relay,Canada,04:28.3,BRONZE
9229,2229,Men's 4 x 100m Freestyle Relay,Sweden,04:30.0,BRONZE
9230,2230,Men's 4 x 100m Freestyle Relay,Hungary,04:31.1,BRONZE
9231,2231,Men's 4 x 100m Freestyle Relay,Great Britain,04:35.8,BRONZE
9232,2232,Men's 4 x 200m Freestyle Relay,Australia,08:23.6,GOLD
9233,2233,Men's 4 x 200m Freestyle Relay,United States of America,08:31.5,SILVER
9234,2234,Men's 4 x 200m Freestyle Relay,Soviet Union,08:34.7,BRONZE
9235,2235,Men's 4 x 200m Freestyle Relay,Japan,08:36.6,BRONZE
9236,2236,Men's 4 x 200m Freestyle Relay,Germany,08:43.4,BRONZE
9237,2237,Men's 4 x 200m Freestyle Relay,Great Britain,08:45.2,BRONZE
9238,2238,Men's 4 x 200m Freestyle Relay,Italy,08:46.2,BRONZE
9239,2239,Men's 4 x 200m Freestyle Relay,South Africa,08:49.5,BRONZE
9240,2240,Men's 4 x 100m Relay,United States of America,00:40.1,GOLD
9241,2241,Men's 4 x 100m Relay,Soviet Union,00:40.3,SILVER
9242,2242,Men's 4 x 100m Relay,Hungary,00:40.5,BRONZE
9243,2243,Men's 4 x 100m Relay,Great Britain,00:40.6,BRONZE
9244,2244,Men's 4 x 100m Relay,France,00:40.9,BRONZE
9245,2245,Men's 4 x 100m Relay,Czechoslovakia,00:41.2,BRONZE
9246,2246,Men's 4 x 400m Relay,Jamaica,03:03.9,GOLD
9247,2247,Men's 4 x 400m Relay,United States of America,03:04.0,SILVER
9248,2248,Men's 4 x 400m Relay,Germany,03:06.6,BRONZE
9249,2249,Men's 4 x 400m Relay,Canada,03:09.3,BRONZE
9250,2250,Men's 4 x 400m Relay,Great Britain,03:10.0,BRONZE
9251,2251,Men's 4 x 400m Relay,France,03:10.1,BRONZE
9252,2252,Women's 4 x 100m Relay,United States of America,00:45.9,GOLD
9253,2253,Women's 4 x 100m Relay,Germany,00:45.9,SILVER
9254,2254,Women's 4 x 100m Relay,Great Britain,00:46.2,BRONZE
9255,2255,Women's 4 x 100m Relay,Soviet Union,00:46.3,BRONZE
9256,2256,Women's 4 x 100m Relay,Australia,00:46.6,BRONZE
9257,2257,Women's 4 x 100m Relay,Netherlands,00:47.8,BRONZE
9258,2258,Men's 4 x 200m Freestyle Relay,United States of America,08:31.1,GOLD
9259,2259,Men's 4 x 200m Freestyle Relay,Japan,08:33.5,SILVER
9260,2260,Men's 4 x 200m Freestyle Relay,France,08:45.9,BRONZE
9261,2261,Men's 4 x 200m Freestyle Relay,Sweden,08:46.8,BRONZE
9262,2262,Men's 4 x 200m Freestyle Relay,Hungary,08:52.6,BRONZE
9263,2263,Men's 4 x 200m Freestyle Relay,Great Britain,08:52.9,BRONZE
9264,2264,Men's 4 x 200m Freestyle Relay,South Africa,08:55.1,BRONZE
9265,2265,Men's 4 x 200m Freestyle Relay,Argentina,08:56.9,BRONZE
9266,2266,Men's 4 x 200m Freestyle Relay,Egypt,08:56.9,BRONZE
9267,2267,Men's 4 x 200m Freestyle Relay,Spain,08:56.9,BRONZE
9268,2268,Men's 4 x 100m Freestyle Relay,Hungary,04:24.4,GOLD
9269,2269,Men's 4 x 100m Freestyle Relay,Netherlands,04:29.0,SILVER
9270,2270,Men's 4 x 100m Freestyle Relay,United States of America,04:30.1,BRONZE
9271,2271,Men's 4 x 100m Freestyle Relay,Denmark,04:36.2,BRONZE
9272,2272,Men's 4 x 100m Freestyle Relay,Great Britain,04:37.8,BRONZE
9273,2273,Men's 4 x 100m Freestyle Relay,Sweden,04:39.0,BRONZE
9274,2274,Men's 4 x 100m Freestyle Relay,Germany,04:40.3,BRONZE
9275,2275,Men's 4 x 100m Freestyle Relay,France,04:44.1,BRONZE
9276,2276,Men's 4 x 100m Freestyle Relay,United States of America,04:29.2,GOLD
9277,2277,Men's 4 x 100m Freestyle Relay,Denmark,04:29.6,SILVER
9278,2278,Men's 4 x 100m Freestyle Relay,Netherlands,04:31.6,BRONZE
9279,2279,Men's 4 x 100m Freestyle Relay,Great Britain,04:34.7,BRONZE
9280,2280,Men's 4 x 100m Freestyle Relay,Hungary,04:44.8,BRONZE
9281,2281,Men's 4 x 100m Freestyle Relay,Brazil,04:49.1,BRONZE
9282,2282,Men's 4 x 100m Freestyle Relay,France,04:49.8,BRONZE
9283,2283,Men's 4 x 100m Freestyle Relay,Sweden,04:49.8,BRONZE
9284,2284,Men's 4 x 200m Freestyle Relay,United States of America,08:46.0,GOLD
9285,2285,Men's 4 x 200m Freestyle Relay,Hungary,08:48.4,SILVER
9286,2286,Men's 4 x 200m Freestyle Relay,France,09:08.0,BRONZE
9287,2287,Men's 4 x 200m Freestyle Relay,Sweden,09:09.1,BRONZE
9288,2288,Men's 4 x 200m Freestyle Relay,Yugoslavia,09:14.0,BRONZE
9289,2289,Men's 4 x 200m Freestyle Relay,Argentina,09:19.2,BRONZE
9290,2290,Men's 4 x 200m Freestyle Relay,Mexico,09:20.2,BRONZE
9291,2291,Men's 4 x 200m Freestyle Relay,Brazil,09:31.0,BRONZE
9292,2292,Men's 4 x 200m Freestyle Relay,Bermuda,09:31.0,BRONZE
9293,2293,Men's 4 x 200m Freestyle Relay,Australia,09:31.0,BRONZE
9294,2294,Women's 4 x 100m Relay,Netherlands,00:47.5,GOLD
9295,2295,Women's 4 x 100m Relay,Australia,00:47.6,SILVER
9296,2296,Women's 4 x 100m Relay,Canada,00:47.8,BRONZE
9297,2297,Women's 4 x 100m Relay,Great Britain,00:48.0,BRONZE
9298,2298,Women's 4 x 100m Relay,Denmark,00:48.2,BRONZE
9299,2299,Women's 4 x 100m Relay,Austria,00:49.2,BRONZE
9300,2300,Men's 4 x 400m Relay,United States of America,03:10.4,GOLD
9301,2301,Men's 4 x 400m Relay,France,03:14.8,SILVER
9302,2302,Men's 4 x 400m Relay,Sweden,03:16.0,BRONZE
9303,2303,Men's 4 x 400m Relay,Finland,03:24.8,BRONZE
9304,2304,Men's 4 x 100m Relay,United States of America,00:40.6,GOLD
9305,2305,Men's 4 x 100m Relay,Great Britain,00:41.3,SILVER
9306,2306,Men's 4 x 100m Relay,Italy,00:41.5,BRONZE
9307,2307,Men's 4 x 100m Relay,Hungary,00:41.6,BRONZE
9308,2308,Men's 4 x 100m Relay,Canada,00:41.9,BRONZE
9309,2309,Men's 4 x 100m Relay,Netherlands,00:41.9,BRONZE
9310,2310,Women's 4 x 100m Relay,United States of America,00:46.9,GOLD
9311,2311,Women's 4 x 100m Relay,Great Britain,00:47.6,SILVER
9312,2312,Women's 4 x 100m Relay,Canada,00:47.8,BRONZE
9313,2313,Women's 4 x 100m Relay,Italy,00:48.7,BRONZE
9314,2314,Women's 4 x 100m Relay,Netherlands,00:48.8,BRONZE
9315,2315,Men's 4 x 100m Relay,United States of America,00:39.8,GOLD
9316,2316,Men's 4 x 100m Relay,Italy,00:41.1,SILVER
9317,2317,Men's 4 x 100m Relay,Germany,00:41.2,BRONZE
9318,2318,Men's 4 x 100m Relay,Argentina,00:42.2,BRONZE
9319,2319,Men's 4 x 100m Relay,Canada,00:42.7,BRONZE
9320,2320,Men's 4 x 400m Relay,Great Britain,03:09.0,GOLD
9321,2321,Men's 4 x 400m Relay,United States of America,03:11.0,SILVER
9322,2322,Men's 4 x 400m Relay,Germany,03:11.8,BRONZE
9323,2323,Men's 4 x 400m Relay,Canada,03:11.8,BRONZE
9324,2324,Men's 4 x 400m Relay,Sweden,03:13.0,BRONZE
9325,2325,Men's 4 x 400m Relay,Hungary,03:14.8,BRONZE
9326,2326,Men's 4 x 100m Freestyle Relay,Netherlands,04:36.0,GOLD
9327,2327,Men's 4 x 100m Freestyle Relay,Germany,04:36.8,SILVER
9328,2328,Men's 4 x 100m Freestyle Relay,United States of America,04:40.2,BRONZE
9329,2329,Men's 4 x 100m Freestyle Relay,Canada,04:48.0,BRONZE
9330,2330,Men's 4 x 100m Freestyle Relay,Hungary,04:48.0,BRONZE
9331,2331,Men's 4 x 100m Freestyle Relay,Great Britain,04:51.0,BRONZE
9332,2332,Men's 4 x 100m Freestyle Relay,Denmark,04:51.4,BRONZE
9333,2333,Men's 4 x 200m Freestyle Relay,Japan,08:51.5,GOLD
9334,2334,Men's 4 x 200m Freestyle Relay,United States of America,09:03.0,SILVER
9335,2335,Men's 4 x 200m Freestyle Relay,Hungary,09:12.3,BRONZE
9336,2336,Men's 4 x 200m Freestyle Relay,France,09:18.2,BRONZE
9337,2337,Men's 4 x 200m Freestyle Relay,Germany,09:19.0,BRONZE
9338,2338,Men's 4 x 200m Freestyle Relay,Great Britain,09:21.5,BRONZE
9339,2339,Men's 4 x 200m Freestyle Relay,Canada,09:27.5,BRONZE
9340,2340,Men's 4 x 200m Freestyle Relay,Sweden,09:37.5,BRONZE
9341,2341,Men's 4 x 200m Freestyle Relay,Poland,09:37.5,BRONZE
9342,2342,Men's 4 x 200m Freestyle Relay,Chile,09:37.5,BRONZE
9343,2343,Men's 4 x 200m Freestyle Relay,Peru,09:37.5,BRONZE
9344,2344,Men's 4 x 400m Relay,United States of America,03:08.2,GOLD
9345,2345,Men's 4 x 400m Relay,Great Britain,03:11.2,SILVER
9346,2346,Men's 4 x 400m Relay,Canada,03:12.8,BRONZE
9347,2347,Men's 4 x 400m Relay,Germany,03:14.4,BRONZE
9348,2348,Men's 4 x 400m Relay,Japan,03:14.6,BRONZE
9349,2349,Men's 4 x 400m Relay,Italy,03:17.8,BRONZE
9350,2350,Men's 4 x 100m Relay,United States of America,00:40.0,GOLD
9351,2351,Men's 4 x 100m Relay,Germany,00:40.9,SILVER
9352,2352,Men's 4 x 100m Relay,Italy,00:41.2,BRONZE
9353,2353,Men's 4 x 100m Relay,Canada,00:41.3,BRONZE
9354,2354,Men's 4 x 100m Relay,Japan,00:41.3,BRONZE
9355,2355,Men's 4 x 100m Relay,Great Britain,00:41.4,BRONZE
9356,2356,Women's 4 x 100m Relay,United States of America,00:47.0,GOLD
9357,2357,Women's 4 x 100m Relay,Canada,00:47.0,SILVER
9358,2358,Women's 4 x 100m Relay,Great Britain,00:47.6,BRONZE
9359,2359,Women's 4 x 100m Relay,Netherlands,00:47.7,BRONZE
9360,2360,Women's 4 x 100m Relay,Japan,00:48.9,BRONZE
9361,2361,Women's 4 x 100m Relay,Germany,00:50.0,BRONZE
9362,2362,Men's 4 x 200m Freestyle Relay,Japan,08:58.4,GOLD
9363,2363,Men's 4 x 200m Freestyle Relay,United States of America,09:10.5,SILVER
9364,2364,Men's 4 x 200m Freestyle Relay,Hungary,09:31.4,BRONZE
9365,2365,Men's 4 x 200m Freestyle Relay,Canada,09:36.3,BRONZE
9366,2366,Men's 4 x 200m Freestyle Relay,Great Britain,09:45.8,BRONZE
9367,2367,Men's 4 x 200m Freestyle Relay,Argentina,10:13.1,BRONZE
9368,2368,Men's 4 x 200m Freestyle Relay,Brazil,10:36.5,BRONZE
9369,2369,Men's 4 x 100m Freestyle Relay,United States of America,04:38.0,GOLD
9370,2370,Men's 4 x 100m Freestyle Relay,Netherlands,04:47.5,SILVER
9371,2371,Men's 4 x 100m Freestyle Relay,Great Britain,04:52.4,BRONZE
9372,2372,Men's 4 x 100m Freestyle Relay,Canada,05:05.7,BRONZE
9373,2373,Men's 4 x 100m Freestyle Relay,Japan,05:06.7,BRONZE
9374,2374,Men's 4 x 100m Relay,United States of America,00:41.0,GOLD
9375,2375,Men's 4 x 100m Relay,Germany,00:41.2,SILVER
9376,2376,Men's 4 x 100m Relay,Great Britain,00:41.8,BRONZE
9377,2377,Men's 4 x 100m Relay,France,00:42.0,BRONZE
9378,2378,Men's 4 x 100m Relay,Switzerland,00:42.6,BRONZE
9379,2379,Women's 4 x 100m Relay,Canada,00:48.4,GOLD
9380,2380,Women's 4 x 100m Relay,United States of America,00:48.8,SILVER
9381,2381,Women's 4 x 100m Relay,Germany,00:49.0,BRONZE
9382,2382,Women's 4 x 100m Relay,France,00:49.6,BRONZE
9383,2383,Women's 4 x 100m Relay,Netherlands,00:49.8,BRONZE
9384,2384,Women's 4 x 100m Relay,Italy,00:53.6,BRONZE
9385,2385,Men's 4 x 400m Relay,United States of America,03:14.2,GOLD
9386,2386,Men's 4 x 400m Relay,Germany,03:14.8,SILVER
9387,2387,Men's 4 x 400m Relay,Canada,03:15.4,BRONZE
9388,2388,Men's 4 x 400m Relay,Sweden,03:15.8,BRONZE
9389,2389,Men's 4 x 400m Relay,Great Britain,03:16.4,BRONZE
9390,2390,Men's 4 x 400m Relay,France,03:19.4,BRONZE
9391,2391,Men's 4 x 100m Freestyle Relay,United States of America,04:47.6,GOLD
9392,2392,Men's 4 x 100m Freestyle Relay,Great Britain,05:02.8,SILVER
9393,2393,Men's 4 x 100m Freestyle Relay,South Africa,05:13.4,BRONZE
9394,2394,Men's 4 x 100m Freestyle Relay,Germany,05:14.4,BRONZE
9395,2395,Men's 4 x 100m Freestyle Relay,France,05:32.0,BRONZE
9396,2396,Men's 4 x 100m Freestyle Relay,Netherlands,05:32.0,BRONZE
9397,2397,Men's 4 x 200m Freestyle Relay,United States of America,09:36.2,GOLD
9398,2398,Men's 4 x 200m Freestyle Relay,Japan,09:41.4,SILVER
9399,2399,Men's 4 x 200m Freestyle Relay,Canada,09:47.8,BRONZE
9400,2400,Men's 4 x 200m Freestyle Relay,Hungary,09:57.0,BRONZE
9401,2401,Men's 4 x 200m Freestyle Relay,Sweden,10:01.8,BRONZE
9402,2402,Men's 4 x 200m Freestyle Relay,Great Britain,10:15.8,BRONZE
9403,2403,Men's 4 x 200m Freestyle Relay,Spain,11:43.0,BRONZE
9404,2404,Men's 4 x 200m Freestyle Relay,Germany,11:43.0,BRONZE
9405,2405,Men's 4 x 200m Freestyle Relay,Italy,11:43.0,BRONZE
9406,2406,Men's 4 x 200m Freestyle Relay,Chile,11:43.0,BRONZE
9407,2407,Men's 4 x 200m Freestyle Relay,Ireland,11:43.0,BRONZE
9408,2408,Men's 4 x 100m Relay,United States of America,00:41.0,GOLD
9409,2409,Men's 4 x 100m Relay,Great Britain,00:41.2,SILVER
9410,2410,Men's 4 x 100m Relay,Netherlands,00:41.8,BRONZE
9411,2411,Men's 4 x 100m Relay,Hungary,00:42.0,BRONZE
9412,2412,Men's 4 x 100m Relay,France,00:42.2,BRONZE
9413,2413,Men's 4 x 400m Relay,United States of America,03:16.0,GOLD
9414,2414,Men's 4 x 400m Relay,Sweden,03:17.0,SILVER
9415,2415,Men's 4 x 400m Relay,Great Britain,03:17.4,BRONZE
9416,2416,Men's 4 x 400m Relay,Canada,03:22.8,BRONZE
9417,2417,Men's 4 x 400m Relay,France,03:23.4,BRONZE
9418,2418,Men's 4 x 400m Relay,Italy,03:28.0,BRONZE
9419,2419,Men's 4 x 100m Freestyle Relay,United States of America,04:58.8,GOLD
9420,2420,Men's 4 x 100m Freestyle Relay,Great Britain,05:17.0,SILVER
9421,2421,Men's 4 x 100m Freestyle Relay,Sweden,05:35.6,BRONZE
9422,2422,Men's 4 x 100m Freestyle Relay,Denmark,05:42.4,BRONZE
9423,2423,Men's 4 x 100m Freestyle Relay,France,05:43.4,BRONZE
9424,2424,Men's 4 x 100m Freestyle Relay,Netherlands,05:45.8,BRONZE
9425,2425,Men's 4 x 200m Freestyle Relay,United States of America,09:53.4,GOLD
9426,2426,Men's 4 x 200m Freestyle Relay,Australia,10:02.2,SILVER
9427,2427,Men's 4 x 200m Freestyle Relay,Sweden,10:06.8,BRONZE
9428,2428,Men's 4 x 200m Freestyle Relay,Japan,10:16.2,BRONZE
9429,2429,Men's 4 x 200m Freestyle Relay,Great Britain,10:19.4,BRONZE
9430,2430,Men's 4 x 200m Freestyle Relay,Greece,10:19.4,BRONZE
9431,2431,Men's 4 x 200m Freestyle Relay,Hungary,10:19.4,BRONZE
9432,2432,Men's 4 x 100m Freestyle Relay,United States of America,05:11.6,GOLD
9433,2433,Men's 4 x 100m Freestyle Relay,Great Britain,05:40.8,SILVER
9434,2434,Men's 4 x 100m Freestyle Relay,Sweden,05:43.6,BRONZE
9435,2435,Men's 4 x 200m Freestyle Relay,United States of America,10:04.4,GOLD
9436,2436,Men's 4 x 200m Freestyle Relay,Australia,10:25.4,SILVER
9437,2437,Men's 4 x 200m Freestyle Relay,Great Britain,10:37.2,BRONZE
9438,2438,Men's 4 x 200m Freestyle Relay,Sweden,10:50.2,BRONZE
9439,2439,Men's 4 x 200m Freestyle Relay,Italy,10:50.2,BRONZE
9440,2440,Men's 4 x 100m Relay,United States of America,00:42.2,GOLD
9441,2441,Men's 4 x 100m Relay,France,00:42.5,SILVER
9442,2442,Men's 4 x 100m Relay,Sweden,00:42.8,BRONZE
9443,2443,Men's 4 x 100m Relay,Great Britain,00:43.0,BRONZE
9444,2444,Men's 4 x 100m Relay,Denmark,00:43.3,BRONZE
9445,2445,Men's 4 x 100m Relay,Luxembourg,00:43.6,BRONZE
9446,2446,Men's 4 x 400m Relay,Great Britain,03:22.2,GOLD
9447,2447,Men's 4 x 400m Relay,South Africa,03:23.0,SILVER
9448,2448,Men's 4 x 400m Relay,France,03:23.5,BRONZE
9449,2449,Men's 4 x 400m Relay,United States of America,03:23.6,BRONZE
9450,2450,Men's 4 x 400m Relay,Sweden,03:24.3,BRONZE
9451,2451,Men's 4 x 400m Relay,Belgium,03:24.9,BRONZE
9452,2452,Men's 4 x 400m Relay,United States of America,03:16.6,GOLD
9453,2453,Men's 4 x 400m Relay,France,03:20.7,SILVER
9454,2454,Men's 4 x 400m Relay,Great Britain,03:23.2,BRONZE
9455,2455,Men's 4 x 100m Relay,Great Britain,00:42.4,GOLD
9456,2456,Men's 4 x 100m Relay,Sweden,00:42.6,SILVER
9457,2457,Men's 4 x 100m Freestyle Relay,Great Britain,05:52.8,GOLD
9458,2458,Men's 4 x 100m Freestyle Relay,Germany,06:04.6,SILVER
9459,2459,Men's 4 x 100m Freestyle Relay,Austria,06:17.0,BRONZE
9460,2460,Men's 4 x 100m Freestyle Relay,Sweden,06:17.0,BRONZE
9461,2461,Men's 4 x 200m Freestyle Relay,Australasia,03:08.8,GOLD
9462,2462,Men's 4 x 200m Freestyle Relay,United States of America,03:08.8,SILVER
9463,2463,Men's 4 x 200m Freestyle Relay,Great Britain,03:08.8,BRONZE
9464,2464,Men's 4 x 200m Freestyle Relay,Germany,03:08.8,BRONZE
9465,2465,Men's 4 x 200m Freestyle Relay,Great Britain,10:55.6,GOLD
9466,2466,Men's 4 x 200m Freestyle Relay,Hungary,10:59.0,SILVER
9467,2467,Men's 4 x 200m Freestyle Relay,United States of America,11:02.8,BRONZE
9468,2468,Men's 4 x 200m Freestyle Relay,Australasia,11:14.0,BRONZE
9469,2469,Men's 4 x 200m Freestyle Relay,Belgium,11:14.0,BRONZE
9470,2470,Men's 4 x 200m Freestyle Relay,Italy,11:14.0,BRONZE
9471,2471,Men's 4 x 200m Freestyle Relay,Netherlands,11:14.0,BRONZE
